,datetime,favorite_count,follower_count,retweet_count,screen_name,sentiment_by_sentence,text,tweet_id,unix_timestamp,username
867,19-Jun-2019 20:21:03.000000,0,782449,5,nytimesbusiness,['Negative'],"RT @LizAldermanNYT: Another crack in the gig economy: As Food-Delivery Becomes a Billion-euro Business in Europe, Couriers in France Exploi…",1141440780378300417,1561000863.0,NYT Business
868,19-Jun-2019 19:02:05.000000,1,782449,3,nytimesbusiness,['Negative'],"Federal Reserve officials are expected to leave interest rates unchanged on Wednesday, but they face a tough decision as economic data sends conflicting signals, trade tensions run high and political pressures mount https://t.co/2t3yAzGU7U",1141420905828106240,1560996125.0,NYT Business
869,19-Jun-2019 18:26:03.000000,0,782449,5,nytimesbusiness,"['Negative', 'Neutral', 'Neutral']",RT @fstockman: My latest piece: People Are Taking #EmotionalSupportAnimal s Everywhere. States Are Cracking Down. What is your take on #ESA…,1141411838095167490,1560993963.0,NYT Business
870,13-Jun-2019 20:08:59.000000,4,501250,4,WSJmarkets,"['Negative', 'Negative', 'Neutral']","One of Fidelity Investments’ star stock pickers left the firm in 2017 following allegations of sexual harassment. Nearly two years later, he’s attempting a comeback. https://t.co/HzOIFrOwwA",1139263414092648448,1560481739.0,WSJ Markets
871,13-Jun-2019 18:44:05.000000,7,501250,5,WSJmarkets,['Negative'],"Attacks on two tankers carrying Saudi and Emirati cargo have reignited fears of trade disruption in the Strait of Hormuz, a transit point for about 40% of the world’s shipped oil https://t.co/huZMcbwXFG",1139242050153529344,1560476645.0,WSJ Markets
872,13-Jun-2019 17:53:29.000000,5,501250,6,WSJmarkets,['Negative'],The consequences for the global economy of a war on oil transport could be more severe than in the 1980s https://t.co/KuhaH1b2Vf,1139229318004072448,1560473609.0,WSJ Markets
873,13-Jun-2019 17:28:52.000000,0,501250,9,WSJmarkets,['Negative'],RT @PaulPage: Oil prices are up more than 4% on world markets on news of the attack on two tankers in the Gulf of Oman https://t.co/Xtqs5Fu…,1139223122178007041,1560472132.0,WSJ Markets
874,13-Jun-2019 17:21:19.000000,2,501250,7,WSJmarkets,['Neutral'],Meet the former Morgan Stanley executive who BlackRock tapped to help shake up its European stock-picking arm https://t.co/e80P1ATuwk,1139221221969711106,1560471679.0,WSJ Markets
875,13-Jun-2019 14:25:56.000000,10,501250,5,WSJmarkets,"['Negative', 'Neutral']","Nearly 40% of the 46 economists surveyed by The Wall Street Journal anticipated the central bank would act in July, while roughly 30% expected a rate cut in September. https://t.co/o27RWm7K2i",1139177084293713920,1560461156.0,WSJ Markets
876,13-Jun-2019 13:45:06.000000,3,501250,5,WSJmarkets,"['Negative', 'Neutral']","Streetwise: Previous instances of Fed ‘insurance’ rate cuts, taken out to forestall a recession, tend to favor certain sectors of the stock market.  https://t.co/sETOx0aeei",1139166809377136641,1560458706.0,WSJ Markets
877,13-Jun-2019 13:29:01.000000,4,501250,4,WSJmarkets,['Negative'],"More companies in S&amp;P 500 sectors perceived as safer—such as utilities, consumer staples and real estate—have been outperforming the broader market recently https://t.co/Q7VJKfBY1r",1139162760221270017,1560457741.0,WSJ Markets
878,13-Jun-2019 12:59:36.000000,4,501250,5,WSJmarkets,['Negative'],"Alibaba has applied to list on the Hong Kong stock exchange, potentially setting the Chinese tech giant up to raise billions in the coming months  https://t.co/jAu35yriO0",1139155359485124608,1560455976.0,WSJ Markets
879,13-Jun-2019 12:15:04.000000,2,501250,8,WSJmarkets,"['Negative', 'Neutral']","Heard on the Street: Food-delivery companies like DoorDash, Grubhub and Uber Eats continue to grow their business and gain market share, but not all restaurants are benefiting.  https://t.co/aD1lI5b3PU",1139144148940988417,1560453304.0,WSJ Markets
880,13-Jun-2019 02:55:13.000000,0,501250,3,WSJmarkets,"['Negative', 'Neutral']","RT @nate_taplin: #PBOC still struggling to calm China's NCD market even after backstopping embattled Bank of Jinzhou's saleTues.

Total iss…",1139003260977668096,1560419713.0,WSJ Markets
881,12-Jun-2019 23:08:04.000000,8,501250,1,WSJmarkets,['Negative'],"The Fed needs to be the adult in the economy, especially at times like these https://t.co/xKCyv72MqC via @greg_ip",1138946097060204545,1560406084.0,WSJ Markets
882,12-Jun-2019 20:37:03.000000,5,501250,4,WSJmarkets,['Negative'],Sometimes it's better to be a retail stock than retail+tech+momentum https://t.co/K1YLzUlkXW,1138908091330846723,1560397023.0,WSJ Markets
883,12-Jun-2019 15:14:18.000000,0,501250,11,WSJmarkets,"['Negative', 'Neutral']",RT @AaronBack: China central bank extends protections to more small lenders as market remains jittery. @nate_taplin explains: https://t.co/…,1138826867362783232,1560377658.0,WSJ Markets
884,12-Jun-2019 14:23:32.000000,3,501250,2,WSJmarkets,"['Negative', 'Neutral']",Equity markets had risen in the prior week after Fed officials hinted that the central bank might lower interest rates. https://t.co/8llWasP2nG,1138814091722670081,1560374612.0,WSJ Markets
885,12-Jun-2019 11:34:05.000000,2,501250,2,WSJmarkets,"['Negative', 'Neutral']",U.S. trade tensions have given Beijing more incentive to roll out the long-planned program after months of delay.  https://t.co/w3hE93eSxS,1138771448909172743,1560364445.0,WSJ Markets
886,12-Jun-2019 08:48:17.000000,0,501250,193,WSJmarkets,"['Negative', 'Neutral']",RT @mochi_wsj: My latest: Nintendo is shifting part of Switch production from China amid U.S-China trade conflict. Not interested in subjec…,1138729724912447488,1560354497.0,WSJ Markets
887,12-Jun-2019 08:32:40.000000,4,501250,9,WSJmarkets,['Negative'],Global stocks follow Wall Street lower https://t.co/TuKCzDLbx0 by @njlallen,1138725794602246144,1560353560.0,WSJ Markets
888,12-Jun-2019 03:42:32.000000,0,501250,8,WSJmarkets,['Negative'],RT @ShenHongDJN: The tech-stock move has been fueled by trade tensions and strains in the country’s banking system  https://t.co/ciT9Hzw2l2…,1138652779377860608,1560336152.0,WSJ Markets
889,11-Jun-2019 21:58:04.000000,1,501250,6,WSJmarkets,"['Negative', 'Neutral']","If the Justice Department breaks from the FCC and moves to block this deal, the stocks are sure to come crashing back down. https://t.co/R2EM3zQwXu via @WSJHeard",1138566091905671171,1560315484.0,WSJ Markets
890,11-Jun-2019 20:54:01.000000,7,501250,3,WSJmarkets,"['Neutral', 'Neutral']",So you think you know currency markets? https://t.co/y9CUOedwcL,1138549975242158080,1560311641.0,WSJ Markets
891,11-Jun-2019 20:46:01.000000,2,501250,3,WSJmarkets,['Negative'],"Shares of the tax preparation company jumped 3% Tuesday, on course to notch one of its biggest one-day gains of the year  https://t.co/bdqe4qkSEd",1138547958058799104,1560311161.0,WSJ Markets
892,11-Jun-2019 19:27:38.000000,3,501250,4,WSJmarkets,"['Negative', 'Neutral']",A decline in investors’ expectations for inflation has coincided with a rise in the odds that the Fed will cut interest rates multiple times this year. https://t.co/mohhX71Gu5,1138528235950620676,1560306458.0,WSJ Markets
893,11-Jun-2019 19:14:53.000000,4,501250,5,WSJmarkets,['Neutral'],Look who is sounding the alarm on the U.S./China trade fight https://t.co/fwQR7J5e78,1138525025068355584,1560305693.0,WSJ Markets
894,11-Jun-2019 17:48:03.000000,8,501250,10,WSJmarkets,"['Negative', 'Neutral']",Why are renewable-energy stocks performing so well? https://t.co/T1dvRg2rAr,1138503174019571712,1560300483.0,WSJ Markets
895,11-Jun-2019 16:44:16.000000,3,501250,4,WSJmarkets,"['Negative', 'Neutral']","Beyond Meat’s shares, which have risen about 450% from its IPO price, fell Tuesday after a JPMorgan analyst retreated from his bullish stock call. https://t.co/29sQpfRGkb",1138487120060960769,1560296656.0,WSJ Markets
896,11-Jun-2019 15:06:42.000000,0,501250,6,WSJmarkets,['Negative'],"PNC CEO William Demchak and former U.S. Bancorp head Richard Davis aren't interested in the Wells Fargo job, but this JPMorgan exec may be: https://t.co/hddx5QFq77",1138462568203378691,1560290802.0,WSJ Markets
897,11-Jun-2019 12:15:06.000000,1,501250,2,WSJmarkets,"['Negative', 'Neutral']",The Waldorf condos will go on the market as the supply of new luxury apartments is expected to be at a peak. https://t.co/LahagHhe8v,1138419384488202241,1560280506.0,WSJ Markets
898,11-Jun-2019 11:59:06.000000,1,501250,2,WSJmarkets,['Positive'],Streetwise: Tariffs may do a good job of preventing an unsustainable boom https://t.co/tlvTJbMfWW,1138415356253548544,1560279546.0,WSJ Markets
899,11-Jun-2019 09:09:10.000000,0,501250,13,WSJmarkets,['Negative'],"RT @Birdyword: I WILL DIE ON THIS HILL 

The news that Japan is unlikely to see a snap election this summer makes the sales tax hike increa…",1138372591490543616,1560269350.0,WSJ Markets
900,11-Jun-2019 02:09:44.000000,0,501250,5,WSJmarkets,['Negative'],RT @RhiannonHoyle: Chinese imports fall sharply in a fresh sign of anemic demand in the domestic economy @WSJ  https://t.co/4jkaV1H3cE,1138267038391054337,1560244184.0,WSJ Markets
901,11-Jun-2019 02:07:15.000000,0,501250,2,WSJmarkets,"['Negative', 'Negative', 'Neutral']",RT @joannechiuhk: Jerome Powell’s first six months on the job were smooth sailing. The past six have been the opposite. https://t.co/uWd1SF…,1138266411896229888,1560244035.0,WSJ Markets
902,10-Jun-2019 22:25:02.000000,5,501250,5,WSJmarkets,['Negative'],"Stocks of companies with stellar brands and reputations may not perform better than their less-admired peers, research shows https://t.co/MuwzPs4mzs",1138210491749359616,1560230702.0,WSJ Markets
903,10-Jun-2019 21:30:05.000000,1,501250,4,WSJmarkets,['Negative'],An agreement averting the Trump administration’s proposed levies on Mexican imports eased investors’ fears and helped bank stocks   https://t.co/MQsQuGXpVG,1138196661434499073,1560227405.0,WSJ Markets
904,10-Jun-2019 19:14:06.000000,3,501250,8,WSJmarkets,"['Negative', 'Negative', 'Neutral']",Jerome Powell’s first six months on the job were smooth sailing. The past six have been the opposite. https://t.co/7Ncxd69wcS,1138162439843921922,1560219246.0,WSJ Markets
905,10-Jun-2019 18:43:15.000000,3,501250,8,WSJmarkets,['Negative'],"Treasury yields rose, while shares of manufacturers and tech firms help lift the stock market  https://t.co/cMNhUXCcD5",1138154677776912388,1560217395.0,WSJ Markets
906,10-Jun-2019 15:37:50.000000,0,501250,3,WSJmarkets,['Negative'],"RT @AaronBack: Case is building for looser monetary policy in China, which means a weaker yuan, says @nate_taplin https://t.co/ng0ZhDuANk",1138108013175115776,1560206270.0,WSJ Markets
907,10-Jun-2019 15:18:11.000000,0,501250,18,WSJmarkets,"['Negative', 'Neutral']","RT @greg_ip: Over lunch last fall, Alan Greenspan gave Fed chair Jay Powell advice for dealing with the White House: Wear ear muffs. This a…",1138103070905135106,1560205091.0,WSJ Markets
908,10-Jun-2019 12:46:02.000000,3,501250,8,WSJmarkets,"['Negative', 'Negative', 'Neutral']",Futures point to opening gains for both the Dow Jones Industrial Average and the S&amp;P 500. The 10-year U.S. Treasury yield rises.  https://t.co/QI4ICYnxks,1138064781540245504,1560195962.0,WSJ Markets
909,10-Jun-2019 11:25:09.000000,5,501250,8,WSJmarkets,"['Verypositive', 'Neutral']",The Fed’s credibility with markets is one of its most powerful tools. https://t.co/6HoURKaH89,1138044423730864130,1560191109.0,WSJ Markets
910,10-Jun-2019 08:15:46.000000,2,501250,8,WSJmarkets,['Negative'],Global stocks gain on U.S.-Mexico deal https://t.co/caLbs9UTNQ by @AChilkoti,1137996766509449216,1560179746.0,WSJ Markets
911,10-Jun-2019 01:18:50.000000,0,501250,123,WSJmarkets,"['Negative', 'Negative']","RT @greg_ip: The South's low tax, low-wage policies worked for a century, but not anymore. The region is falling behind again in an economy…",1137891839577546759,1560154730.0,WSJ Markets
912,10-Jun-2019 01:18:28.000000,0,501250,5,WSJmarkets,['Negative'],RT @Spencerjakab: Hold the applause for an interest-rate cut by the Federal Reserve -- Heard on the Street https://t.co/S15wgUupb4,1137891747608969222,1560154708.0,WSJ Markets
913,07-Jun-2019 20:48:06.000000,6,501250,9,WSJmarkets,['Negative'],The 10-Year Treasury yield just suffered its fifth consecutive weekly decline and its lowest close since 2017 https://t.co/Qc52wZ3Yw8,1137098933774245889,1559965686.0,WSJ Markets
914,07-Jun-2019 20:35:02.000000,3,501250,9,WSJmarkets,['Negative'],This week in stocks: a major rebound follows a string of losses https://t.co/XDpJIK0bPu,1137095644609466369,1559964902.0,WSJ Markets
915,07-Jun-2019 18:51:02.000000,5,501250,10,WSJmarkets,['Negative'],Today's report on slower job growth has put Fed rate cuts at the forefront and driven Treasury yields closer to 2%  https://t.co/3Vcyb7byo4,1137069472358064136,1559958662.0,WSJ Markets
916,07-Jun-2019 17:45:04.000000,1,501250,1,WSJmarkets,['Negative'],"Federal Reserve officials, who could consider an interest-rate cut in June, are watching whether weakness in the factory sector is seeping into the much bigger service sector https://t.co/CY2SfCLhBv",1137052869402791947,1559954704.0,WSJ Markets
917,07-Jun-2019 17:33:55.000000,1,501250,1,WSJmarkets,"['Negative', 'Negative', 'Neutral']",Zoom Video's first post-IPO report shows why it has been the hottest debut in tech this year. But @djtgallagher for @WSJheard notes that - at more than 40x forward sales - the stock's valuation has gotten too rich even for most of the underwriters. https://t.co/TbBqVRtHKt,1137050064197541888,1559954035.0,WSJ Markets
918,07-Jun-2019 17:31:44.000000,1,501250,0,WSJmarkets,"['Negative', 'Neutral']",Grim economic reports from Germany underscores the issues facing the ECB as it considers fresh measures to support the eurozone economy. https://t.co/S5yLPKJrYa,1137049515477876736,1559953904.0,WSJ Markets
919,07-Jun-2019 17:22:53.000000,0,501250,2,WSJmarkets,"['Verynegative', 'Neutral']","The Dow industrials rise roughly 300 and are on pace to notch their first weekly gain after falling the past six, as lackluster employment figures for May fanned investors’ expectations that the Federal Reserve will cut interest rates soon.  https://t.co/PWmgnRQU0v",1137047288382185472,1559953373.0,WSJ Markets
920,07-Jun-2019 13:06:19.000000,4,501250,6,WSJmarkets,"['Negative', 'Neutral']","Futures for the Dow and the S&amp;P 500 pointed to opening rises, as a weaker-than-expected jobs report could push the Fed to cut interest rates sooner rather than later. https://t.co/QkofMVRVpy",1136982720654061575,1559937979.0,WSJ Markets
921,07-Jun-2019 12:40:06.000000,8,501250,7,WSJmarkets,"['Positive', 'Neutral']",The “most photographed” trader at the NYSE has competition. now https://t.co/UYQ8lkwUZc,1136976123420717057,1559936406.0,WSJ Markets
922,07-Jun-2019 12:20:12.000000,2,501250,4,WSJmarkets,['Neutral'],Barnes &amp; Noble shares jump in premarket  trading https://t.co/eoYuzjxKPM,1136971115174223873,1559935212.0,WSJ Markets
923,07-Jun-2019 08:31:11.000000,7,501250,5,WSJmarkets,['Negative'],Global stocks advance ahead of U.S. jobs data https://t.co/LVJjFQ57ii by @AChilkoti,1136913480668319744,1559921471.0,WSJ Markets
924,06-Jun-2019 19:05:05.000000,3,501250,5,WSJmarkets,['Negative'],"Bond investors have changed their minds a lot on interest rates recently, but the facts don’t look much different https://t.co/42jrGBOzCy",1136710621582503936,1559873105.0,WSJ Markets
925,06-Jun-2019 16:10:08.000000,2,501250,5,WSJmarkets,['Negative'],Investors are looking ahead to Friday’s monthly jobs report for further insight into whether trade tensions and global growth fears could slow hiring https://t.co/gWgcjx7p3a,1136666591381377024,1559862608.0,WSJ Markets
926,06-Jun-2019 15:54:46.000000,11,501250,7,WSJmarkets,['Negative'],"Federal Reserve officials are facing trade tensions a darker outlook, making a rate cut possible this summer https://t.co/zvXpgB36Bk",1136662723570409474,1559861686.0,WSJ Markets
927,06-Jun-2019 14:25:40.000000,0,501250,5,WSJmarkets,"['Negative', 'Neutral']",Stocks have climbed in recent sessions amid indications that the Federal Reserve might cut interest rates to boost the economy. https://t.co/QfD4nfqfEY,1136640303614627840,1559856340.0,WSJ Markets
928,06-Jun-2019 13:50:01.000000,3,501250,7,WSJmarkets,"['Negative', 'Neutral']",The tech-stock move has been fueled by trade tensions and strains in the country’s banking system.  https://t.co/JB6Avyg9OX,1136631330379304962,1559854201.0,WSJ Markets
929,06-Jun-2019 13:34:47.000000,0,501250,3,WSJmarkets,"['Negative', 'Neutral']",A verdict against Paul Touradji’s hedge fund could essentially double once interest is factored in. https://t.co/mxxGrAVAWV,1136627495883747328,1559853287.0,WSJ Markets
930,06-Jun-2019 11:10:10.000000,5,501250,6,WSJmarkets,['Negative'],"Mexico’s economy is underperforming, and downside risks are magnified by the U.S. tariff threats, Fitch said  https://t.co/jGkyvEEWLb",1136591101798899712,1559844610.0,WSJ Markets
931,06-Jun-2019 11:05:45.000000,6,501250,5,WSJmarkets,"['Negative', 'Neutral']",Corn prices in China are near a four-year high as trade tensions and production shortfalls bite. https://t.co/gYEx3T3oU2,1136589990887075841,1559844345.0,WSJ Markets
932,06-Jun-2019 09:51:05.000000,1,501250,4,WSJmarkets,['Negative'],WTI oil bounced a day after entering a bear market https://t.co/bzeArZWZ45 by @PaulJDavies,1136571201084645376,1559839865.0,WSJ Markets
933,06-Jun-2019 01:33:34.000000,0,501250,51,WSJmarkets,"['Negative', 'Negative']","RT @greg_ip: The trade war is a supply shock. To understand the short and long term economic repercussions, go back to the Arab oil embargo…",1136445995372310528,1559810014.0,WSJ Markets
934,05-Jun-2019 21:56:05.000000,5,501250,9,WSJmarkets,['Negative'],"Full-time M.B.A. applications have been falling in the strong job market, leading many business schools to shift resources online https://t.co/1cGM4qEl1D",1136391265506009088,1559796965.0,WSJ Markets
935,05-Jun-2019 21:33:02.000000,4,501250,5,WSJmarkets,['Neutral'],"Ladies and gentlemen, the Rodney Dangerfield of economic reports: https://t.co/8Cy979t0PU",1136385464410226691,1559795582.0,WSJ Markets
936,05-Jun-2019 20:24:54.000000,4,501250,5,WSJmarkets,"['Positive', 'Neutral']",Stocks rise again Wednesday after blue-chip indexes had their best day in five months Tuesday. https://t.co/4GNxaGiNsv,1136368319580311562,1559791494.0,WSJ Markets
937,05-Jun-2019 18:41:48.000000,9,501250,16,WSJmarkets,"['Negative', 'Neutral']","The U.S. oil price has just slipped into a bear market, its third since 2017. https://t.co/anWsiH1Q5f",1136342373695459328,1559785308.0,WSJ Markets
938,25-May-2019 20:20:03.000000,1,93135,2,stlouisfed,['Positive'],"Teachers, help your students understand natural resources and trade with a #lessonplan on the book ""How to Make an Apple Pie and See the World"" https://t.co/ciTtu3o4ah",1132380831475994624,1558840803.0,St. Louis Fed
939,25-May-2019 16:30:09.000000,20,93135,6,stlouisfed,"['Negative', 'Positive']","It’s been a long time coming (1970), but @StLouisBlues are back in the Stanley Cup Final. Looking forward to a great series, @BostonFed #LGB https://t.co/6VJ8Cf6W9h",1132322976949592069,1558827009.0,St. Louis Fed
940,25-May-2019 12:30:09.000000,3,93135,1,stlouisfed,['Negative'],"Trade-weighted U.S. dollar index edges lower for a second week, dipping to 92.3 from 92.5 a week earlier (March 1973=100) https://t.co/oQ8n2gCCJu https://t.co/tF9o8AQ4TF",1132262576296026112,1558812609.0,St. Louis Fed
941,25-May-2019 04:30:05.000000,0,93135,1,stlouisfed,['Negative'],"On May 24, #GDPNow model from @AtlantaFed was estimating real GDP growth in Q2 of 1.3%, up from 1.2% on May16 https://t.co/yhbemBT93F https://t.co/00tZQepHht",1132141764347879425,1558783805.0,St. Louis Fed
942,25-May-2019 03:25:13.000000,15,93135,6,stlouisfed,"['Neutral', 'Negative', 'Negative']","Is the U.S. economy performing to its potential? Anyone can find out. Start with real GDP, then include real potential GDP #LetsFREDthat #outputgap https://t.co/lhc2pp4YEL https://t.co/72XNU2JvcP",1132125441098166278,1558779913.0,St. Louis Fed
943,25-May-2019 01:10:03.000000,9,93135,5,stlouisfed,['Negative'],"St. Louis Fed Economic News Index, our real GDP “nowcast,” projects Q2 growth of 2.8%, up from the previous week’s 2.7% forecast https://t.co/pOhVi7QARA https://t.co/8zwGlo3FoG",1132091423380201472,1558771803.0,St. Louis Fed
944,24-May-2019 17:30:20.000000,2,93135,1,stlouisfed,['Negative'],"In an interview with Bloomberg Daybreak: Asia, St. Louis Fed President Jim Bullard said low inflation and inflation expectations are little bit concerning and could be used to justify a rate cut at some point https://t.co/yoAXM48XOm",1131975730991120384,1558744220.0,St. Louis Fed
945,24-May-2019 14:05:07.000000,0,93135,1,stlouisfed,"['Neutral', 'Neutral']","“What inspired you to pursue an economics career?” A sample of stories from our Women in Economics podcast 
https://t.co/OzF5SmYbtH",1131924086857371648,1558731907.0,St. Louis Fed
946,24-May-2019 04:25:02.000000,3,93135,1,stlouisfed,"['Positive', 'Neutral', 'Neutral']",Marketplace lending offers ease and convenience for consumers and small businesses. What are the risks of technology-enabled lending? https://t.co/Zyq7georKG,1131778107713527808,1558697102.0,St. Louis Fed
947,24-May-2019 01:05:03.000000,5,93135,3,stlouisfed,['Negative'],"St. Louis Fed Financial Stress Index edges higher for a second week, rising to -1.249 from -1.263 a week earlier (normal stress=0) https://t.co/DmuGrYdh8r https://t.co/RQ3kJZP1qV",1131727780348125184,1558685103.0,St. Louis Fed
948,23-May-2019 23:55:08.000000,8,93135,2,stlouisfed,"['Positive', 'Neutral']","Here’s a delicious way to demonstrate a) what motivates parties to trade, and b) how they can benefit from it. #EconLowdown #EconEd https://t.co/onVj4M663y",1131710181543489542,1558680908.0,St. Louis Fed
949,23-May-2019 14:01:24.000000,1,93135,1,stlouisfed,['Negative'],"In a Bloomberg Daybreak: Asia interview, St. Louis Fed President Jim Bullard said rates are at a good place in the U.S. right now, adding that if anything, they are a little bit restrictive https://t.co/PTZN2pVd4V",1131560764807024640,1558645284.0,St. Louis Fed
950,23-May-2019 12:35:04.000000,5,93135,1,stlouisfed,"['Neutral', 'Neutral', 'Neutral']","Multiple studies show that women are underrepresented in economics. Among those who’ve excelled in this field, what inspired them to start? 
https://t.co/s2SX4yz8jR",1131539040715649024,1558640104.0,St. Louis Fed
951,23-May-2019 04:45:04.000000,10,93135,7,stlouisfed,['Negative'],An analysis of data by ZIP code shows that the U.S. economic recovery hasn't been the same for everyone https://t.co/c2D1ewT1ba https://t.co/DhHfHA2Oqn,1131420759182782464,1558611904.0,St. Louis Fed
952,23-May-2019 02:15:05.000000,4,93135,2,stlouisfed,"['Neutral', 'Neutral']","“What inspired you to pursue an economics career?” A sample of stories from our Women in Economics podcast 
https://t.co/GI19dgDeDs",1131383015442132992,1558602905.0,St. Louis Fed
953,23-May-2019 01:00:24.000000,7,93135,4,stlouisfed,['Negative'],See the latest coincident indexes from @philadelphiafed measuring economic activity across all 50 states and the U.S. https://t.co/2ynVRwjwcT https://t.co/DGctXrEfbA,1131364218194878467,1558598424.0,St. Louis Fed
954,22-May-2019 23:55:04.000000,13,93135,10,stlouisfed,"['Neutral', 'Neutral', 'Neutral']","Multiple studies show that women are underrepresented in economics. Among those who’ve excelled in this field, what inspired them to start? 
https://t.co/fJbOjMtAD9",1131347777395548161,1558594504.0,St. Louis Fed
955,22-May-2019 22:40:04.000000,4,93135,6,stlouisfed,['Negative'],"St. Louis Fed President Jim Bullard shared his views on inflation, interest rates, trade and the Fed’s normalization program during an interview with Bloomberg Daybreak: Asia in Hong Kong https://t.co/BH9XM34pXO",1131328902763307009,1558590004.0,St. Louis Fed
956,22-May-2019 14:15:10.000000,1,93135,1,stlouisfed,"['Negative', 'Neutral']",Bloomberg's @Kathleen_Hays discusses how her economics background plays a vital role in her financial journalism career. Hear the latest #WomeninEconomics episode https://t.co/w962OO3YnE https://t.co/JA368k84Em,1131201843806253057,1558559710.0,St. Louis Fed
957,22-May-2019 05:55:03.000000,1,93135,0,stlouisfed,['Neutral'],Bullard: The FOMC’s normalization program has come to a close at an appropriate point https://t.co/WYmZalnUpw https://t.co/82ZsocIlq5,1131075983887556608,1558529703.0,St. Louis Fed
958,22-May-2019 05:45:03.000000,3,93135,3,stlouisfed,"['Negative', 'Negative']",Bullard: A downward policy rate adjustment—even with relatively good real economic performance—may help maintain the FOMC’s inflation target credibility. A move of this sort may become more attractive if inflation data continue to disappoint https://t.co/0vKUZlYmSd https://t.co/c1dQWkDM5X,1131073467837759488,1558529103.0,St. Louis Fed
959,22-May-2019 05:40:03.000000,2,93135,5,stlouisfed,['Negative'],"The FOMC may want to consider ways to re-center inflation and inflation expectations at the 2% target, Bullard says https://t.co/dAzUdNzrgt https://t.co/IYtE2qJKQO",1131072210322501632,1558528803.0,St. Louis Fed
960,22-May-2019 05:30:05.000000,21,93135,12,stlouisfed,"['Negative', 'Positive']","Both actual inflation and market-based inflation expectations are below target, despite more than two years of upside surprise in the U.S. real economy, Bullard says. This is clearly concerning for the credibility of the inflation target, he adds https://t.co/jxfo6PbeTq https://t.co/cs251wHZE2",1131069700006436864,1558528205.0,St. Louis Fed
961,22-May-2019 05:25:03.000000,1,93135,1,stlouisfed,['Negative'],"Bullard: The FOMC faces many macroeconomic challenges going forward, including unresolved trade disputes and below-target inflation https://t.co/7yEfb3j0xq https://t.co/sTl4JMDT94",1131068433259466753,1558527903.0,St. Louis Fed
962,22-May-2019 05:20:03.000000,6,93135,2,stlouisfed,['Positive'],Bullard says the successful normalization of U.S. monetary policy during the mid-1990s shows that policy rate normalization can be accomplished without damaging the prospects for an extended period of growth https://t.co/yQ1h1OMJ9C https://t.co/mAdqaQfefa,1131067177455489024,1558527603.0,St. Louis Fed
963,22-May-2019 05:10:03.000000,6,93135,3,stlouisfed,['Positive'],Bullard says the FOMC’s normalization program has been successful in that U.S. real economic performance has been very good during the normalization https://t.co/zTbmIMEaFY https://t.co/cUSfDyWPgp,1131064659950354433,1558527003.0,St. Louis Fed
964,22-May-2019 05:05:03.000000,2,93135,2,stlouisfed,['Negative'],"In Hong Kong, St. Louis Fed President Jim Bullard discusses the successful normalization of U.S. monetary policy and two of the macroeconomic challenges facing the FOMC https://t.co/iKhsc0F2v1 https://t.co/93PZLxscos",1131063398890967042,1558526703.0,St. Louis Fed
965,22-May-2019 04:10:04.000000,12,93135,2,stlouisfed,['Neutral'],Monetary policy in a few paragraphs: How to understand an FOMC statement https://t.co/DqXOv2tKGD https://t.co/QFwzOBn5Hx,1131049563480055809,1558523404.0,St. Louis Fed
966,21-May-2019 23:55:06.000000,36,93135,25,stlouisfed,"['Negative', 'Negative']","Trade deficits aren't necessarily a bad thing. Throughout the 19th century, the U.S. industrialized while running persistent trade deficits, and those deficits may have even helped https://t.co/V4iaVyrrPK https://t.co/cqqq3VEeD5",1130985400330330113,1558508106.0,St. Louis Fed
967,21-May-2019 23:10:04.000000,4,93135,2,stlouisfed,['Negative'],Tune in now: St. Louis Fed President Jim Bullard’s interview on Bloomberg’s Daybreak: Asia https://t.co/pqRzhzkKv9,1130974067841032193,1558505404.0,St. Louis Fed
968,21-May-2019 20:25:04.000000,2,93135,1,stlouisfed,['Negative'],Watch St. Louis Fed President Jim Bullard’s live interview on Bloomberg’s Daybreak: Asia today beginning at 6:10 p.m. CT https://t.co/dSXnflrvKo,1130932543212199936,1558495504.0,St. Louis Fed
969,21-May-2019 12:50:04.000000,0,93135,2,stlouisfed,['Negative'],"Tune in tonight to see St. Louis Fed President Jim Bullard’s interview on Bloomberg’s Daybreak: Asia in Hong Kong, starting at 6:10 p.m. CT https://t.co/puRgvDNojF",1130818037152657410,1558468204.0,St. Louis Fed
970,21-May-2019 10:55:04.000000,2,93135,1,stlouisfed,['Negative'],FRS proposes modifications to National Settlement and Fedwire Funds services #bankingregulation https://t.co/FioXAIEkMD,1130789096295673856,1558461304.0,St. Louis Fed
971,21-May-2019 04:00:07.000000,3,93135,4,stlouisfed,['Negative'],"Trade-weighted U.S. dollar index edges lower for a second week, dipping to 92.3 from 92.5 a week earlier (March 1973=100) https://t.co/35VAOFiWyq https://t.co/SR4B9tEJul",1130684670801326080,1558436407.0,St. Louis Fed
972,21-May-2019 01:05:05.000000,3,93135,0,stlouisfed,['Negative'],"By the numbers: Investment Connection helps community development organizations ""pitch"" potential funders #StLFedCD #CRA #CommunityReinvestmentAct https://t.co/UnqL2knNE8 https://t.co/p4aFTgswW0",1130640622623371265,1558425905.0,St. Louis Fed
